Munic-BR;Populaçăo;1.1_%R.Líquida_Total;2.1_D.Total_Saúde/Hab;2.2_%D.Pessoal/D.Total;2.3_%D.com_Medicamentos;2.4_%D.Serv.Terc/D.Total;2.5_%D.Invest/D.Total;R.Transf.SUS;D.R.Próprios;D.Total_Saúde;cod_municipio
150510 Óbidos;50727;3.33;278.32;67.13;2.4;17.38;0.7;10147684.84;5806634.32;14118429.0;150510
150520 Oeiras do Pará;31619;2.48;385.38;55.4;0.0;3.54;3.63;6478794.97;5630327.54;12185252.54;150520
150530 Oriximiná;71078;10.23;748.54;38.57;0.0;15.18;4.03;15954420.36;35249982.77;53204570.44;150530
150540 Ourém;17356;3.98;691.9;31.82;15.11;7.91;14.85;7457800.73;4547454.92;12008666.65;150540
150543 Ourilândia do Norte;31921;8.04;726.96;44.04;2.79;27.74;11.73;12543223.97;11924330.4;23205366.38;150543
150548 Pacajá;46383;6.0;425.27;60.03;0.0;14.29;5.91;11958183.49;10559364.99;19725274.29;150548
150549 Palestina do Pará;7386;1.34;773.68;22.74;2.0;4.91;14.46;3040709.07;2104938.95;5714377.58;150549
150550 Paragominas;110026;7.96;667.46;56.83;0.0;18.76;1.16;20874647.67;41332659.1;73438332.76;150550
150553 Parauapebas;202356;10.74;1254.93;68.17;5.69;12.47;0.58;39959918.93;188004050.03;253943479.3;150553
150555 Pau D'Arco;5341;3.09;1808.14;44.5;8.24;16.49;12.98;7877786.7;2570581.75;9657259.93;150555
150560 Peixe-Boi;7860;2.09;485.74;44.08;1.33;17.93;0.05;3034089.81;1633865.58;3817952.02;150560
150563 Piçarra;12632;3.74;636.31;50.01;5.38;6.94;7.12;3675018.91;3633946.59;8037924.26;150563
150565 Placas;30109;1.67;418.74;38.21;3.95;9.55;9.22;6346162.19;7525669.45;12607952.09;150565
150570 Ponta de Pedras;30219;2.54;337.23;56.73;7.97;11.55;5.05;5281094.15;3743598.83;10190789.49;150570
150580 Portel;60322;1.91;262.33;60.6;5.56;11.65;3.54;8927653.47;5797909.1;15824148.08;150580
150590 Porto de Moz;39991;1.44;325.43;40.81;0.7;8.95;3.54;9329351.46;5586807.21;13014254.59;150590
150600 Prainha;29067;2.63;451.35;45.98;13.32;11.32;8.05;6505915.52;4047150.1;13119281.26;150600
150610 Primavera;10534;5.08;601.9;61.52;3.69;10.9;4.79;4281623.79;2139920.35;6340426.19;150610
150611 Quatipuru;13237;1.39;405.81;61.3;0.0;4.61;5.2;2842995.06;2471569.34;5371692.04;150611
150613 Redençăo;82464;8.56;509.74;57.85;5.75;23.76;4.5;24441675.41;17437762.36;42034988.27;150613
150616 Rio Maria;17705;5.04;761.59;43.61;5.58;28.57;19.11;10423270.63;4335546.21;13484034.98;150616
150618 Rondon do Pará;50925;6.27;368.82;65.19;2.69;11.69;5.6;10299820.09;8541701.05;18782141.96;150618
150619 Rurópolis;49093;3.26;323.72;51.77;6.65;16.83;11.21;10000560.22;6026659.63;15892467.6;150619
150620 Salinópolis;39569;2.82;539.75;69.19;0.0;9.54;3.37;12438218.41;6803168.5;21357506.49;150620
150630 Salvaterra;23096;0.92;468.05;27.52;0.0;9.41;25.16;5575710.39;4781007.73;10810094.36;150630
150635 Santa Bárbara do Pará;20492;2.33;424.57;54.05;3.4;6.69;4.52;5044842.79;3430887.01;8700295.41;150635
150640 Santa Cruz do Arari;9845;0.72;442.45;47.61;0.0;7.14;4.75;2548492.84;1610961.87;4355965.11;150640
150650 Santa Isabel do Pará;68836;4.28;412.62;49.43;5.37;5.88;0.88;15950734.1;7400779.4;28403357.6;150650
150655 Santa Luzia do Pará;19316;2.42;503.05;40.99;8.23;5.11;9.27;6288270.84;4792332.7;9716938.81;150655
150658 Santa Maria das Barreiras;20849;3.34;582.7;54.81;2.51;26.87;0.17;5711206.78;4147385.76;12148649.3;150658
150660 Santa Maria do Pará;24186;1.7;464.73;49.7;0.0;21.15;9.37;7729762.0;3426354.95;11239873.45;150660
150670 Santana do Araguaia;70764;5.04;295.99;46.99;0.7;21.7;2.31;12796294.42;8184234.85;20945215.89;150670
150680 Santarém;296302;9.77;482.76;60.31;0.85;10.84;3.51;96088748.54;56534632.01;143043489.53;150680
150690 Santarém Novo;6526;0.43;573.78;53.47;0.0;23.15;0.15;3119125.99;1659410.49;3744505.25;150690
150700 Santo Antônio do Tauá;30611;1.01;410.79;58.15;0.0;6.18;24.9;7094809.93;3888907.71;12574654.01;150700
150710 Săo Caetano de Odivelas;17563;1.65;430.4;34.55;0.0;3.97;5.18;4477551.42;2991128.93;7559101.11;150710
150715 Săo Domingos do Araguaia;24859;2.52;410.0;52.89;3.79;8.08;3.67;5797018.94;3525459.8;10192189.81;150715
150720 Săo Domingos do Capim;31123;2.83;438.18;38.56;0.0;11.05;4.19;8940849.27;3494177.92;13637524.21;150720
150730 Săo Félix do Xingu;124806;7.6;282.96;33.0;0.0;10.91;6.07;19723987.62;16664376.01;35315681.8;150730
150740 Săo Francisco do Pará;15454;2.25;559.65;44.33;0.01;3.87;10.42;6083661.41;3164015.8;8648874.16;150740
150745 Săo Geraldo do Araguaia;24188;4.45;695.03;59.36;0.14;6.88;12.17;8810228.18;5845765.59;16811343.21;150745
150746 Săo Joăo da Ponta;5970;1.02;568.34;49.56;6.91;4.85;15.7;2642373.13;1430735.68;3392982.48;150746
150747 Săo Joăo de Pirabas;22415;1.59;172.82;23.36;1.02;0.35;0.0;1025421.19;3197333.32;3873825.4;150747
150750 Săo Joăo do Araguaia;13616;2.83;455.21;61.3;0.0;9.92;14.07;4456243.89;4467488.96;6198114.66;150750
150760 Săo Miguel do Guamá;57364;2.45;429.34;35.47;0.0;26.27;16.99;17874179.18;5430007.29;24628914.37;150760
150770 Săo Sebastiăo da Boa Vista;25904;3.11;410.14;62.33;13.14;6.55;4.74;5526743.66;3820573.55;10624224.17;150770
150775 Sapucaia;5766;4.93;723.04;57.76;6.88;17.94;2.55;1652246.16;1929096.74;4169042.64;150775
150780 Senador José Porfírio;11357;4.62;607.02;48.12;0.0;3.24;12.18;4303769.1;3152955.24;6893954.3;150780
150790 Soure;24682;3.44;405.13;47.27;5.97;4.04;10.69;5875316.81;5078833.48;9999310.03;150790
150795 Tailândia;103321;5.05;289.82;58.1;7.42;9.29;6.2;15620641.41;9670688.13;29943990.56;150795
150796 Terra Alta;11399;2.12;502.12;54.91;0.0;6.95;3.49;4029484.31;1749070.36;5723640.34;150796
150797 Terra Santa;18257;2.65;536.71;69.38;2.2;7.95;9.29;4378301.69;5522320.29;9798657.59;150797
150800 Tomé-Açu;61709;4.81;380.71;45.44;0.03;8.48;10.35;16422703.9;6985025.72;23493463.71;150800
150803 Tracuateua;30108;1.14;364.24;39.28;5.61;8.07;12.29;9677013.16;3273560.64;10966451.7;150803
150805 Trairăo;18469;6.27;512.95;46.59;4.9;16.72;21.9;5436237.04;4279718.62;9473581.6;150805
150808 Tucumă;38508;6.46;587.53;44.12;1.26;32.99;3.87;12835524.78;6481260.02;22624569.01;150808
150810 Tucuruí;110516;5.0;718.43;53.58;4.83;27.66;1.01;42630141.37;28133580.36;79397887.59;150810
150812 Ulianópolis;57525;4.27;423.62;42.65;0.0;40.07;5.26;16392575.77;7073973.12;24368986.62;150812
150815 Uruará;44258;6.99;504.61;43.87;2.36;6.73;3.27;14642697.04;6362225.52;22333081.83;150815
150820 Vigia;52216;2.97;369.77;46.7;0.0;7.37;10.97;19967421.4;8470999.25;19307854.46;150820
150830 Viseu;59735;3.38;345.0;26.79;5.39;13.6;7.13;13111204.0;6616780.13;20608287.74;150830
150835 Vitória do Xingu;14719;34.13;1264.62;54.44;2.22;18.59;0.03;4447919.52;13753925.18;18613975.41;150835
150840 Xinguara;43530;8.14;700.63;54.6;5.42;24.23;4.89;22857549.56;11232796.58;30498386.16;150840
160010 Amapá;8757;2.4;538.92;40.74;12.4;2.7;11.28;4865046.76;1058387.08;4719315.52;160010
160020 Calçoene;10525;3.13;442.77;25.25;0.0;9.2;14.5;5865957.22;1464195.42;4660140.74;160020
160021 Cutias;5637;1.19;572.15;64.93;2.85;3.81;4.45;1452179.14;1472264.76;3225200.05;160021
160023 Ferreira Gomes;7270;4.11;807.89;43.73;4.79;7.93;6.27;501592.53;3917002.21;5873333.64;160023
160025 Itaubal;5172;1.61;693.19;45.58;0.0;4.08;21.36;150000.0;1684839.1;3585198.96;160025
160027 Laranjal do Jari;47554;2.22;449.21;53.37;8.37;5.65;15.23;16970629.61;5149370.49;21361638.35;160027
160030 Macapá;474706;26.51;434.15;66.57;0.0;9.38;6.56;9778543.98;59317991.14;206095526.39;160030
160040 Mazagăo;20387;1.08;378.97;30.58;9.66;6.87;8.53;5364133.75;1902093.23;7726114.17;160040
160050 Oiapoque;25514;4.31;371.74;57.02;10.81;8.4;6.12;7135561.78;2678203.67;9484544.6;160050
160015 Pedra Branca do Amapari;15125;22.01;670.86;55.03;5.16;6.55;7.88;6557294.66;5336744.53;10146776.64;160015
160053 Porto Grande;20611;3.16;525.07;48.3;0.0;1.94;24.1;12088761.9;3491254.17;10822152.16;160053
160055 Pracuúba;4779;0.54;352.19;87.94;0.0;2.48;0.0;2170576.67;1108209.9;1683102.45;160055
160060 Santana;115471;12.46;124.83;56.21;1.32;17.94;3.3;6048630.29;11784056.66;14414290.74;160060
160005 Serra do Navio;5111;1.38;590.9;52.51;8.48;5.5;6.02;1775015.73;1436177.82;3020095.93;160005
160070 Tartarugalzinho;16112;3.94;389.97;59.19;13.99;2.72;14.13;4241900.1;3677500.64;6283219.95;160070
160080 Vitória do Jari;14991;4.21;469.59;26.6;15.65;4.72;5.16;244.56;2224776.08;7039607.23;160080
170025 Abreulândia;2571;4.14;920.53;47.11;3.7;11.26;11.26;1384741.48;1292382.76;2366687.99;170025
170030 Aguiarnópolis;6460;2.62;650.38;45.89;3.51;14.8;15.46;2150423.71;1995103.2;4201430.63;170030
170035 Aliança do Tocantins;5527;6.01;702.21;50.21;0.0;20.63;14.0;2091091.71;1916957.04;3881120.01;170035
170040 Almas;7273;3.72;619.98;36.68;18.66;17.89;9.48;2669683.89;2085358.89;4509126.34;170040
170070 Alvorada;8516;5.39;728.62;24.03;8.66;20.41;24.53;3735807.68;3419192.21;6204918.33;170070
170100 Ananás;9749;4.45;655.61;47.13;0.04;18.63;6.42;3225695.74;2742186.75;6391561.97;170100
170105 Angico;3423;2.43;789.21;35.37;3.71;13.98;5.96;1162659.81;1469179.16;2701455.91;170105
170110 Aparecida do Rio Negro;4726;2.08;737.38;51.24;0.62;14.41;18.96;2264030.7;1379035.32;3484855.03;170110
170130 Aragominas;5865;2.61;607.61;45.61;2.48;11.55;18.14;2054256.93;1396176.5;3563659.46;170130
170190 Araguacema;7003;8.86;643.55;59.82;0.0;6.46;4.73;1912308.82;2201601.97;4506792.24;170190
170200 Araguaçu;8692;12.12;594.62;36.28;3.49;22.98;6.47;2267277.08;2334389.95;5168415.75;170200
170210 Araguaína;175960;13.68;602.84;49.14;1.51;38.98;2.44;59372082.74;51392580.02;106075156.11;170210
170215 Araguană;5645;3.05;887.24;38.66;4.11;10.18;25.87;2927066.48;1701407.47;5008442.28;170215
170220 Araguatins;35216;6.28;437.02;73.95;4.58;5.56;7.44;10454534.79;4692908.58;15390079.53;170220
170230 Arapoema;6756;6.21;671.13;41.76;7.57;15.8;13.83;1260114.71;1635159.25;4534168.48;170230
170240 Arraias;10727;21.16;474.8;46.39;3.22;16.94;18.74;3905678.4;2718192.96;5093225.49;170240
170255 Augustinópolis;18089;4.33;531.18;43.45;0.0;8.27;17.77;5586326.04;2835394.45;9608576.84;170255
170270 Aurora do Tocantins;3735;1.35;687.3;42.24;0.29;0.0;1.76;1500237.18;1388493.51;2567052.37;170270
170290 Axixá do Tocantins;9776;3.26;466.03;69.25;0.0;4.1;8.84;3039606.69;1418680.58;4555942.53;170290
170300 Babaçulândia;10752;3.51;479.7;47.33;1.17;16.01;14.75;0.0;1709434.31;5157731.3;170300
170305 Bandeirantes do Tocantins;3500;9.01;1615.82;48.93;4.3;14.48;13.06;1087557.96;1799002.08;5655380.82;170305
170307 Barra do Ouro;4544;0.67;643.46;46.37;1.68;13.54;12.87;1636253.6;1475567.62;2923886.83;170307
170310 Barrolândia;5643;5.25;776.25;44.03;6.46;7.49;20.03;3009759.18;1384495.05;4380402.8;170310
170320 Bernardo Sayăo;4518;3.75;600.01;50.18;2.35;20.67;9.76;1436535.75;1437909.36;2710829.46;170320
170330 Bom Jesus do Tocantins;4700;4.14;544.05;48.56;0.0;16.16;7.43;1185590.7;1257942.13;2557041.88;170330
170360 Brasilândia do Tocantins;2199;3.6;1221.53;59.06;5.17;10.81;3.55;1291600.03;1379905.39;2686154.76;170360
170370 Brejinho de Nazaré;5499;7.6;786.2;37.62;2.31;16.71;18.29;2589940.91;1659101.5;4323314.36;170370
170380 Buriti do Tocantins;11135;1.39;463.2;45.47;5.21;14.49;7.84;3128037.42;2742656.3;5157763.11;170380
170382 Cachoeirinha;2276;1.72;1127.65;45.45;1.34;20.22;10.08;1570367.99;1444533.02;2566535.12;170382
170384 Campos Lindos;9795;3.03;437.24;44.45;0.0;9.54;2.76;1889693.13;2487847.97;4282789.24;170384
170386 Cariri do Tocantins;4296;4.8;1421.17;35.63;4.24;25.39;23.13;2448327.3;3575396.94;6105343.35;170386
170388 Carmolândia;2555;5.81;1074.57;0.0;0.0;0.0;0.0;1126053.49;1898125.42;2745534.91;170388
170389 Carrasco Bonito;4055;1.03;942.61;41.62;0.09;6.57;32.56;2662415.74;1409205.57;3822264.45;170389
170390 Caseara;5265;11.63;910.31;39.08;2.92;17.75;23.65;3056461.31;1746834.94;4792764.86;170390
170410 Centenário;2866;2.08;752.27;29.34;3.56;26.75;15.2;1219544.42;1377622.34;2156001.66;170410
170510 Chapada da Natividade;3364;7.17;859.22;40.94;3.4;22.65;13.22;1390594.2;1408725.02;2890428.5;170510
170460 Chapada de Areia;1407;2.91;1605.14;36.08;0.4;21.23;13.48;1639283.52;1205612.73;2258437.27;170460
170550 Colinas do Tocantins;34839;8.86;596.27;68.85;3.52;7.86;2.07;15078964.91;5907376.14;20773351.94;170550
171670 Colméia;8409;5.31;659.98;42.11;0.0;20.57;7.01;2884478.45;2094617.96;5549797.77;171670
170555 Combinado;4874;2.34;611.85;44.43;0.0;10.48;5.87;1767570.65;1338787.31;2982164.4;170555
170560 Conceiçăo do Tocantins;4179;4.69;965.35;23.95;0.0;12.56;22.4;1170258.94;1496837.56;4034197.72;170560
170600 Couto Magalhăes;5529;3.59;649.52;61.22;1.36;10.61;9.99;1922082.25;1494896.36;3591185.72;170600
170610 Cristalândia;7374;3.68;681.24;37.4;1.97;21.61;9.84;3514813.66;1652061.03;5023469.47;170610
170625 Crixás do Tocantins;1708;7.75;1314.76;57.04;7.09;16.6;3.29;805361.36;1359865.73;2245603.02;170625
170650 Darcinópolis;5988;6.09;622.79;41.35;0.0;19.73;17.21;2723839.92;2165898.92;3729272.87;170650
170700 Dianópolis;21738;5.96;509.61;63.45;3.42;6.06;15.69;5408925.59;5703652.19;11077982.63;170700
170710 Divinópolis do Tocantins;6868;7.28;677.6;48.47;3.19;25.97;9.53;3149203.48;1791876.55;4653753.77;170710
170720 Dois Irmăos do Tocantins;7286;4.68;570.06;52.15;0.0;27.62;0.86;2957213.19;1802990.0;4153481.56;170720
170730 Dueré;4727;5.47;1132.14;50.86;1.32;21.14;15.55;3248146.12;2306557.93;5351627.56;170730
170740 Esperantina;10793;1.6;450.46;31.06;0.0;6.68;11.09;3280687.11;1938934.67;4861816.64;170740
170755 Fátima;3879;5.63;963.22;41.82;4.44;18.59;23.16;2561603.09;1423057.29;3736326.25;170755
170765 Figueirópolis;5352;7.0;727.7;51.5;0.0;18.54;4.76;1674383.77;1896086.02;3894626.87;170765
170770 Filadélfia;8893;4.6;173.18;63.77;0.0;8.95;3.5;3142607.43;1540129.58;1540129.58;170770
170820 Formoso do Araguaia;18684;7.81;622.51;67.48;0.0;5.46;9.09;4923591.17;4197027.85;11631036.75;170820
170825 Fortaleza do Tabocăo;2584;5.78;1323.9;42.03;5.08;8.03;27.46;1202732.72;1933320.33;3420963.96;170825
170830 Goianorte;5153;3.44;712.8;41.89;1.31;27.22;6.91;1861160.92;1548455.38;3673041.7;170830
170900 Goiatins;12973;3.63;525.5;40.94;0.83;6.66;13.57;4555060.13;2797870.85;6817258.09;170900
170930 Guaraí;25642;11.65;542.81;66.01;4.18;6.47;12.41;6269625.09;6199375.0;13918682.03;170930
170950 Gurupi;85523;9.58;581.88;64.11;0.12;12.72;9.33;32482796.63;25312593.31;49764029.09;170950
170980 Ipueiras;1955;6.46;972.73;41.59;0.67;13.9;7.2;1129812.93;1195509.14;1901686.38;170980
171050 Itacajá;7456;3.47;663.54;48.08;0.17;26.08;10.92;2287900.25;2172457.35;4947364.82;171050
171070 Itaguatins;5980;3.26;541.62;48.22;1.38;8.89;15.78;2003516.65;1237201.3;3238858.73;171070
171090 Itapiratins;3772;2.96;767.3;47.62;5.91;15.22;3.87;1406164.32;1423535.56;2894258.72;171090
171110 Itaporă do Tocantins;2465;7.39;1195.06;29.47;6.77;22.26;10.4;1834881.38;1569345.8;2945818.89;171110
171150 Jaú do Tocantins;3821;4.27;898.83;41.06;2.02;17.58;7.11;2076792.69;1672147.72;3434413.46;171150
171180 Juarina;2229;4.96;1067.06;47.79;0.59;16.06;9.0;1134425.5;1902273.26;2378475.96;171180
171190 Lagoa da Confusăo;12808;7.26;613.98;58.58;3.06;6.56;5.95;3889120.82;4440107.52;7863820.28;171190
171195 Lagoa do Tocantins;4191;1.26;657.81;44.93;0.0;15.18;25.84;1588317.56;1556417.75;2756889.1;171195
171200 Lajeado;3092;3.03;2241.18;40.73;2.78;14.22;15.98;2551889.86;4322809.98;6929743.1;171200
171215 Lavandeira;1875;1.32;1397.23;33.67;0.03;19.04;14.13;1276906.68;1317170.68;2619807.56;171215
171240 Lizarda;3787;4.84;592.65;22.48;2.66;12.63;40.19;1596373.51;1304345.2;2244363.85;171240
171245 Luzinópolis;3038;1.38;877.95;32.7;5.91;11.22;20.8;1766292.49;1245922.83;2667216.07;171245
171250 Marianópolis do Tocantins;5054;8.28;703.99;53.0;0.0;14.81;10.38;2093502.14;1736168.05;3557981.5;171250
171270 Mateiros;2614;4.63;1103.44;51.77;3.16;21.35;5.39;1423518.72;1857943.73;2884394.46;171270
171280 Maurilândia do Tocantins;3409;1.34;785.69;44.84;0.0;8.91;3.61;1139132.67;1454091.49;2678419.13;171280
171320 Miracema do Tocantins;19055;11.72;733.32;46.88;5.42;17.01;12.14;7843739.41;6370710.48;13973461.4;171320
171330 Miranorte;13426;7.23;628.88;40.53;0.0;19.45;20.32;5268739.26;3249849.48;8443396.26;171330
171360 Monte do Carmo;7770;4.9;656.27;39.21;3.98;13.59;22.3;2758759.06;1891506.47;5099230.0;171360
171370 Monte Santo do Tocantins;2264;2.7;1171.1;28.05;0.0;20.63;25.2;1241965.15;1287848.09;2651371.2;171370
171395 Muricilândia;3507;0.0;908.2;0.0;0.0;0.0;0.0;1716280.3;1677170.95;3185064.87;171395
171420 Natividade;9312;11.92;613.21;44.59;0.26;33.22;4.43;2936997.78;2664626.48;5710182.06;171420
171430 Nazaré;4060;1.71;901.09;44.15;0.0;17.52;9.24;1951383.04;1606607.75;3658435.03;171430
171488 Nova Olinda;11715;4.27;505.92;59.28;4.32;10.84;6.02;3242639.91;2516386.53;5926844.26;171488
171500 Nova Rosalândia;4203;4.35;936.34;41.32;0.23;10.02;8.6;1680074.51;2121059.49;3935457.24;171500
171510 Novo Acordo;4267;2.89;879.53;45.38;0.0;16.29;16.03;2045201.91;1492095.02;3752957.63;171510
171515 Novo Alegre;2353;1.47;1363.64;33.92;3.38;10.07;21.23;825432.55;1080927.42;3208645.5;171515
171525 Novo Jardim;2697;2.19;769.32;54.84;2.19;8.84;13.6;890524.21;1343158.48;2074843.71;171525
171550 Oliveira de Fátima;1110;1.54;1878.36;36.81;0.0;26.19;11.64;776209.23;1305022.14;2084977.49;171550
172100 Palmas;286787;21.13;735.05;63.56;1.19;10.37;0.5;104356386.35;112313467.86;210803821.75;172100
171570 Palmeirante;5859;6.53;589.87;60.35;4.44;17.21;2.74;1086017.57;2045477.77;3456043.56;171570
171380 Palmeiras do Tocantins;6535;2.13;461.92;39.3;0.0;11.47;9.92;1459384.62;1309354.39;3018621.32;171380
171575 Palmeirópolis;7687;5.55;729.08;46.22;1.2;16.67;19.3;2877116.47;2352261.9;5604403.5;171575
171610 Paraíso do Tocantins;50360;11.07;476.19;71.25;2.12;5.88;8.86;12848737.67;9951343.31;23981173.99;171610
171620 Parană;10562;12.92;768.17;37.7;2.12;28.58;9.25;3590708.83;4476949.05;8113375.13;171620
171630 Pau D'Arco;4853;5.83;587.38;51.04;4.58;18.76;7.31;1976705.52;1399022.87;2850577.69;171630
171650 Pedro Afonso;13288;7.15;613.06;49.53;3.54;11.63;12.0;2875231.0;4663189.86;8146390.44;171650
171660 Peixe;11591;5.61;937.28;34.31;0.0;35.76;6.28;5775719.05;4914670.04;10864043.28;171660
171665 Pequizeiro;5453;2.32;809.9;39.85;0.0;20.63;19.28;3305636.77;2167277.6;4416359.83;171665
171700 Pindorama do Tocantins;4520;3.49;755.59;46.96;0.0;21.06;12.14;1962894.97;1646081.12;3415258.22;171700
171720 Piraquê;3044;1.0;850.63;0.0;0.0;0.0;0.0;1357465.83;2057249.85;2589316.52;171720
171750 Pium;7536;6.47;896.92;43.47;0.0;11.22;11.1;2827855.07;2537663.26;6759199.94;171750
171780 Ponte Alta do Bom Jesus;4645;1.59;761.69;38.65;0.0;17.84;15.27;1851345.24;1790754.12;3538035.42;171780
171790 Ponte Alta do Tocantins;7949;4.58;531.84;55.62;0.21;18.48;5.25;2138204.08;2375880.27;4227614.77;171790
171800 Porto Alegre do Tocantins;3102;1.55;908.74;42.34;0.32;25.31;8.53;1401547.84;1519911.79;2818916.02;171800
171820 Porto Nacional;52828;16.98;645.08;50.45;4.02;22.53;2.48;17729957.0;14712698.74;34078475.57;171820
171830 Praia Norte;8365;1.55;566.82;29.48;0.0;40.63;7.45;3266460.08;2135000.04;4741471.52;171830
171840 Presidente Kennedy;3733;5.02;697.37;46.43;0.0;24.58;0.06;2065519.02;1292172.75;2603269.27;171840
171845 Pugmil;2650;4.83;1013.88;45.55;3.31;15.12;18.28;1612261.52;1454609.23;2686784.43;171845
171850 Recursolândia;4230;1.16;530.29;51.6;5.38;17.02;3.7;1413546.91;1122408.08;2243119.74;171850
171855 Riachinho;4601;1.81;790.85;32.45;8.42;18.16;16.19;2391092.28;2165894.39;3638722.36;171855
171865 Rio da Conceiçăo;2061;1.34;1153.58;42.87;4.9;12.1;10.19;1036889.08;1250148.88;2377538.02;171865
171870 Rio dos Bois;2810;2.06;963.73;29.52;2.49;12.78;12.71;1201429.94;1218804.82;2708078.8;171870
171875 Rio Sono;6512;10.13;614.65;48.27;0.0;19.96;13.89;2351644.06;1619142.08;4002603.71;171875
171880 Sampaio;4579;0.86;604.19;39.67;0.04;16.53;25.17;1681201.41;1241577.51;2766605.18;171880
171884 Sandolândia;3410;2.16;1003.38;30.63;3.79;11.04;8.0;1738463.11;1637056.94;3421542.33;171884
171886 Santa Fé do Araguaia;7402;2.37;552.25;47.92;2.87;5.99;15.29;2036223.18;1614116.48;4087737.74;171886
171888 Santa Maria do Tocantins;3356;3.27;860.54;40.01;0.0;12.52;26.8;1208128.34;1325885.78;2887985.75;171888
171889 Santa Rita do Tocantins;2343;9.18;965.35;42.61;1.15;27.65;6.69;833225.81;1434349.3;2261826.56;171889
171890 Santa Rosa do Tocantins;4833;13.48;748.25;51.38;0.03;11.08;4.21;1497871.99;2047975.34;3616300.52;171890
171900 Santa Tereza do Tocantins;2825;2.96;1018.68;32.0;0.0;6.7;27.83;1423817.33;1269512.48;2877763.88;171900
172000 Santa Terezinha do Tocantins;2550;1.31;1048.21;26.57;0.05;32.21;6.41;1349766.53;1300400.65;2672935.43;172000
172010 Săo Bento do Tocantins;5231;3.61;779.91;34.67;6.54;6.83;20.64;2436519.65;1695547.76;4079683.66;172010
172015 Săo Félix do Tocantins;1571;0.97;1879.81;39.19;0.25;11.39;11.51;1294272.06;1882604.55;2953173.79;172015
172020 Săo Miguel do Tocantins;11906;2.48;485.31;44.82;0.0;6.88;16.4;4169245.97;1527494.32;5778091.12;172020
172025 Săo Salvador do Tocantins;3084;3.29;983.85;45.41;0.06;19.38;18.27;1487902.87;1644881.9;3034181.76;172025
172030 Săo Sebastiăo do Tocantins;4749;0.52;753.43;34.23;0.01;17.16;16.9;2168296.36;1735917.73;3578018.31;172030
172049 Săo Valério;4111;4.58;888.1;49.57;0.0;18.78;12.82;1906699.18;2011862.3;3650998.03;172049
172065 Silvanópolis;5399;3.98;969.81;70.42;5.38;8.23;0.21;2811492.38;2238731.11;5236020.76;172065
172080 Sítio Novo do Tocantins;9192;2.06;833.22;37.98;5.78;6.19;23.29;5251136.31;2084164.06;7658941.91;172080
172085 Sucupira;1941;2.26;1184.05;39.59;0.0;20.52;17.87;1519452.26;1207292.16;2298231.35;172085
172090 Taguatinga;16530;4.06;737.99;65.56;0.02;3.67;12.75;5815850.97;5393595.11;12198950.37;172090
172093 Taipas do Tocantins;2130;4.91;1085.78;46.58;0.0;16.78;12.62;1385479.03;1954267.57;2312705.4;172093
172097 Talismă;2777;5.28;1270.77;37.25;0.0;24.4;18.89;2150281.72;1559024.75;3528921.34;172097
172110 Tocantínia;7460;3.15;465.42;58.79;0.0;14.08;2.06;2133392.31;2088996.18;3472022.34;172110
172120 Tocantinópolis;23119;5.18;662.26;51.4;6.4;6.56;10.25;10552060.1;3658451.45;15310815.02;172120
172125 Tupirama;1843;5.02;1562.79;31.67;0.0;22.03;20.9;1813925.67;1335455.92;2880226.59;172125
