Indicadores Municipais
População1.1 %R.Líquida Total2.1 D.Total Saúde/Hab2.2 %D.Pessoal/D.Total2.3 %D.com Medicamentos2.4 %D.Serv.Terc/D.Total2.5 %D.Invest/D.TotalR.Transf.SUSD.R.PrópriosD.Total Saúde por Munic-BR
Período:2013
"Munic-BR";"População";"1.1_%R.Líquida_Total";"2.1_D.Total_Saúde/Hab";"2.2_%D.Pessoal/D.Total";"2.3_%D.com_Medicamentos";"2.4_%D.Serv.Terc/D.Total";"2.5_%D.Invest/D.Total";"R.Transf.SUS";"D.R.Próprios";"D.Total_Saúde"
"410130 Antônio Olinto";7567;2,66;547,82;47,52;1,71;25,57;11,75;1007269,85;3009923,82;4145329,72
"410140 Apucarana";128058;15,00;496,04;41,58;2,59;49,18;0,72;45963808,15;19683881,22;63521856,75
"410150 Arapongas";112198;15,69;319,74;64,90;2,62;14,32;3,50;12152421,99;23928439,90;35873639,08
"410160 Arapoti";27170;6,69;486,66;53,69;3,35;28,93;2,49;3342575,30;9805058,31;13222534,38
"410165 Arapuã";3513;2,37;876,71;41,38;10,99;36,78;2,17;726167,89;2424242,30;3079876,95
"410170 Araruna";13926;5,62;461,39;39,78;7,38;28,66;7,50;1394201,20;4589010,02;6425379,08
"410180 Araucária";129209;14,36;1127,56;51,31;4,79;37,76;0,57;27451373,28;113295396,98;145690634,19
"410185 Ariranha do Ivaí";2421;4,36;927,20;49,80;2,11;28,46;4,78;434806,76;1918571,63;2244750,58
"410190 Assaí";16436;13,54;461,11;48,97;0,00;35,96;2,80;1775677,16;5609506,17;7578737,84
"410200 Assis Chateaubriand";33988;10,10;310,96;57,62;0,00;13,71;7,42;2451191,83;9284364,63;10569019,83
"410210 Astorga";25745;10,43;412,51;38,30;4,44;11,18;9,94;3358457,77;7192797,08;10619952,97
"410220 Atalaia";4010;3,57;676,04;46,84;2,54;32,29;6,27;674727,83;1767908,79;2710911,26
"410230 Balsa Nova";12059;13,84;606,21;50,86;6,11;33,74;0,93;1019924,66;6306858,92;7310251,97
"410240 Bandeirantes";32800;2,96;282,45;53,28;0,00;31,11;4,79;5054413,22;4209063,08;9264399,90
"410250 Barbosa Ferraz";12683;7,83;500,93;44,31;4,36;32,40;5,07;2810924,02;3646819,42;6353340,14
"410270 Barra do Jacaré";2813;1,66;875,15;31,29;8,75;43,88;0,39;1011290,35;1450520,36;2461810,71
"410260 Barracão";10143;6,64;528,43;30,96;4,47;45,76;4,67;2537253,71;3008355,91;5359859,07
"410275 Bela Vista da Caroba";3926;1,40;630,86;44,00;4,24;24,48;8,89;1040401,37;1496546,77;2476774,82
"410280 Bela Vista do Paraíso";15565;7,99;511,37;39,99;2,15;46,82;1,94;2782848,12;4857162,08;7959452,97
"410290 Bituruna";16416;3,30;629,63;46,27;3,59;30,86;5,94;2543644,86;7099024,00;10335959,89
"410300 Boa Esperança";4559;5,59;639,99;70,98;1,54;5,90;1,53;750551,13;2189112,13;2917717,37
"410302 Boa Esperança do Iguaçu";2763;2,40;843,00;39,04;4,15;34,94;5,61;610484,61;1637950,65;2329203,35
"410304 Boa Ventura de São Roque";6702;3,57;487,48;58,54;1,31;16,22;3,83;1194196,87;2298457,55;3267064,68
"410305 Boa Vista da Aparecida";8028;2,53;615,51;45,88;4,81;30,28;7,99;1727397,23;3036390,42;4941338,56
"410310 Bocaiúva do Sul";11826;5,10;440,60;58,36;3,22;13,25;1,63;1556433,24;3767650,74;5210571,57
"410315 Bom Jesus do Sul";3824;1,94;770,66;33,71;3,70;25,38;18,44;1481745,08;1398541,97;2946987,60
"410320 Bom Sucesso";6866;3,64;495,50;45,61;0,00;23,66;1,97;1011784,73;2401388,82;3402091,14
"410322 Bom Sucesso do Sul";3372;3,61;725,56;59,58;10,48;8,47;4,93;510322,52;1923653,39;2446599,01
"410330 Borrazópolis";7724;6,56;559,37;44,96;5,68;32,47;3,45;1617345,18;2849004,31;4320553,87
"410335 Braganey";5799;9,45;511,39;47,24;8,84;9,76;9,96;851239,04;2107852,93;2965531,90
"410337 Brasilândia do Sul";3136;7,03;1003,58;46,12;8,42;15,63;1,10;437263,38;2725305,08;3147230,81
"410340 Cafeara";2833;3,46;902,42;36,26;11,49;9,43;2,78;459506,12;2056641,24;2556559,32
"410345 Cafelândia";16020;7,61;570,50;40,71;9,03;35,91;2,84;2586501,76;7773611,44;9139433,57
"410347 Cafezal do Sul";4334;6,32;646,94;53,55;2,23;15,33;6,89;1047498,42;2145291,74;2803824,55
"410350 Califórnia";8423;10,36;336,01;63,29;0,00;7,55;7,34;923207,80;1994114,63;2830175,78
"410360 Cambará";24928;10,32;436,87;51,20;6,23;20,33;0,61;2392440,17;8651407,99;10890263,56
"410370 Cambé";102222;19,76;433,80;66,65;3,04;11,41;3,30;13475733,12;30846335,73;44343698,34
"410380 Cambira";7603;8,32;476,72;50,78;6,52;26,72;5,94;1349974,90;2238949,37;3624538,56
"410390 Campina da Lagoa";15463;7,51;433,41;40,74;1,99;36,43;4,90;1845649,95;4240136,63;6701769,30
"410395 Campina do Simão";4130;3,79;722,78;50,61;10,09;16,69;7,58;683721,90;2249459,86;2985066,42
"410400 Campina Grande do Sul";41060;25,23;361,79;33,58;0,00;54,71;1,26;4104885,40;10626874,62;14855280,11
"410405 Campo Bonito";4361;3,07;683,25;52,90;0,00;13,47;9,84;570280,17;2090920,26;2979645,35
"410410 Campo do Tenente";7550;6,91;530,47;44,82;2,63;22,97;11,65;1358565,96;2300007,34;4005041,83
"410420 Campo Largo";120730;15,52;338,18;62,36;2,65;24,74;2,37;10262978,14;30629527,73;40828041,30
"410425 Campo Magro";26755;8,15;362,41;57,71;3,26;31,92;0,39;3480729,40;7434591,49;9696338,27
"410430 Campo Mourão";91648;19,59;708,82;29,85;2,62;48,31;6,18;38536184,44;26089654,61;64962362,57
"410440 Cândido de Abreu";16633;3,01;427,56;60,87;1,61;12,93;8,26;2076258,35;5346684,39;7111654,31
"410442 Candói";15657;10,16;489,58;64,13;3,24;11,13;3,73;1852897,39;5449497,16;7665408,37
"410445 Cantagalo";13396;6,95;356,71;47,73;6,13;29,94;6,97;1751673,61;2866777,09;4778497,65
"410450 Capanema";19182;12,24;430,15;51,03;5,07;15,50;9,67;2852005,21;5623206,27;8251118,36
"410460 Capitão Leônidas Marques";15592;7,98;404,57;39,05;8,72;25,30;1,65;1042604,77;5619719,82;6307992,03
"410465 Carambeí";20863;10,31;681,84;66,65;0,04;16,43;5,28;1331793,57;12607220,38;14225138,08
"410470 Carlópolis";14239;6,96;472,08;61,86;3,52;18,58;5,52;1241174,75;3873010,92;6721907,04
"410480 Cascavel";305615;27,32;373,02;72,29;0,00;7,09;4,49;21843787,62;86357213,89;114000253,53
"410490 Castro";70086;10,69;450,66;60,42;2,80;19,89;2,25;10480966,72;19899512,11;31585131,41
"410500 Catanduvas";10467;5,59;310,09;60,62;8,78;7,29;7,51;1066335,58;2382676,67;3245710,55
"410510 Centenário do Sul";11382;4,94;505,85;30,81;0,00;48,62;1,61;2410377,23;2086121,36;5757537,70
"410520 Cerro Azul";17619;4,25;499,58;46,98;0,71;16,07;5,26;3644421,37;3864454,25;8802142,96
"410530 Céu Azul";11528;8,73;583,56;45,53;1,49;19,53;6,20;1696300,67;5339184,24;6727323,71
"410540 Chopinzinho";20077;8,84;611,19;40,74;0,00;35,43;7,39;5493340,79;7454562,09;12270818,54
"410550 Cianorte";75360;24,04;742,02;35,36;4,01;34,40;9,29;18508678,92;30393946,07;55918486,84
"410560 Cidade Gaúcha";11800;6,51;463,63;66,72;0,00;8,23;1,20;1179170,63;4094716,66;5470777,18
"410570 Clevelândia";17501;6,68;387,69;39,12;3,07;36,05;6,21;2235836,67;4370532,28;6784944,65
"410580 Colombo";227220;17,48;255,97;73,55;0,45;10,61;4,17;14246320,29;43968480,08;58160562,68
"410590 Colorado";23402;9,98;515,48;57,57;5,51;13,19;11,15;3531724,81;8715537,43;12063330,29
"410600 Congonhinhas";8648;4,86;585,63;55,52;0,49;26,23;8,00;1748118,84;4175665,16;5064555,33
"410610 Conselheiro Mairinck";3794;3,12;682,11;48,50;3,82;21,81;4,69;894487,03;1836809,04;2587918,50
"410620 Contenda";17067;9,45;410,53;49,52;3,14;24,27;11,99;1733919,12;4774513,69;7006503,74
"410630 Corbélia";16954;14,05;446,90;41,43;0,00;16,15;2,73;1894895,00;6080058,52;7576755,62
"410640 Cornélio Procópio";48420;23,40;643,71;34,88;0,82;43,00;10,03;13891792,54;14737761,60;31168641,30
"410645 Coronel Domingos Soares";7525;4,00;633,54;31,99;1,75;25,49;23,27;1007376,27;2990021,28;4767405,28
"410650 Coronel Vivida";22035;11,56;580,46;38,29;0,00;38,03;5,42;6979112,67;6264931,44;12790495,22
"410655 Corumbataí do Sul";3887;3,83;874,77;41,61;2,70;25,38;16,42;1202157,72;2188008,40;3400229,90
"410680 Cruz Machado";18702;4,18;537,31;56,08;5,37;20,85;1,27;1933961,35;8554227,03;10048720,14
"410657 Cruzeiro do Iguaçu";4383;3,69;797,70;35,74;5,01;26,98;19,94;874507,04;2261916,76;3496328,91
"410660 Cruzeiro do Oeste";21107;9,28;532,39;42,97;6,47;36,76;0,91;4382659,35;7152338,54;11237226,59
"410670 Cruzeiro do Sul";4656;7,56;649,46;77,88;19,13;0,44;0,00;531159,00;2492532,10;3023884,00
"410685 Cruzmaltina";3185;0,52;686,24;36,77;0,00;24,28;2,59;626157,08;1559433,95;2185674,21
"410690 Curitiba";1848943;41,00;771,88;35,88;0,73;49,43;1,08;687173273,55;591941483,43;1427169531,67
"410700 Curiúva";14620;8,85;478,59;20,50;1,69;26,60;6,24;2538509,29;4437408,56;6996993,98
"410715 Diamante D'Oeste";5223;2,00;653,51;40,86;0,00;26,61;11,73;967655,25;2440282,02;3413258,60
"410710 Diamante do Norte";5540;4,93;741,65;67,54;2,16;8,01;4,99;1049989,99;2564893,68;4108735,22
"410712 Diamante do Sul";3583;3,02;661,98;41,00;8,98;28,95;15,00;1235380,26;1373542,30;2371856,54
"410720 Dois Vizinhos";38385;11,88;517,66;39,13;2,61;41,03;2,25;7455290,88;13076751,68;19870447,72
"410725 Douradina";8007;14,89;698,12;47,80;4,81;18,89;8,11;1211572,55;4235352,56;5589838,74
"410730 Doutor Camargo";6024;5,23;589,22;39,92;4,92;32,88;12,25;821517,44;2591638,72;3549480,00
"412863 Doutor Ulysses";5837;1,54;560,83;40,75;0,85;23,77;22,57;1547083,31;1602645,60;3273558,26
"410740 Enéas Marques";6223;4,36;585,65;57,33;0,00;19,96;2,63;940092,03;2836571,14;3644526,76
"410750 Engenheiro Beltrão";14298;10,55;559,19;43,66;6,20;34,78;4,55;1935060,57;6073131,02;7995326,68
"410753 Entre Rios do Oeste";4202;3,50;785,54;40,41;11,07;33,49;1,14;496119,23;2741832,97;3300835,70
"410752 Esperança Nova";1946;2,06;899,19;43,76;5,47;22,52;0,69;427961,22;1321859,12;1749820,34
"410754 Espigão Alto do Iguaçu";4642;3,26;555,69;57,53;0,73;15,77;5,43;639769,80;1982879,87;2579506,11
"410755 Farol";3456;1,62;740,51;42,72;10,29;34,19;5,80;985923,12;1827360,44;2559213,20
"410760 Faxinal";17006;8,73;524,35;46,21;1,74;24,44;11,79;3243437,36;5402576,37;8917067,95
"410765 Fazenda Rio Grande";89037;17,16;320,03;53,35;2,19;31,50;1,71;11129484,48;21839515,84;28494183,55
"410770 Fênix";4917;3,09;668,35;47,67;4,39;19,48;11,08;901173,84;2491962,49;3286279,64
"410773 Fernandes Pinheiro";6008;4,10;796,98;46,41;5,97;12,93;24,84;1482359,09;3058343,25;4788250,67
"410775 Figueira";8364;7,95;449,14;49,76;1,35;9,36;12,58;1226102,94;2631795,19;3756588,52
"410785 Flor da Serra do Sul";4822;2,72;638,92;46,11;4,97;33,82;2,86;1067897,03;2185356,22;3080852,04
"410780 Floraí";5149;7,77;800,63;39,53;6,23;34,90;2,69;496141,06;3614695,89;4122466,65
"410790 Floresta";6324;14,09;565,75;42,25;3,36;27,65;4,46;860032,97;2936762,26;3577832,86
"410800 Florestópolis";11328;17,36;550,00;54,08;0,00;25,10;4,26;1651719,47;4631645,19;6230349,55
"410810 Flórida";2650;4,36;872,85;59,87;7,75;21,64;0,97;319416,00;2116049,87;2313044,78
"410820 Formosa do Oeste";7468;4,69;548,70;29,00;4,65;43,72;0,93;1059720,62;3037998,18;4097718,80
"410830 Foz do Iguaçu";263508;23,65;742,90;41,75;2,68;51,88;0,68;103599504,73;92027596,93;195761246,12
"410845 Foz do Jordão";5346;5,53;739,68;48,32;6,11;15,67;16,86;995157,09;2489432,98;3954326,12
"410832 Francisco Alves";6483;4,34;637,88;43,76;4,06;25,03;4,10;804727,14;3360661,52;4135379,08
"410840 Francisco Beltrão";84437;15,73;625,87;37,24;1,87;46,46;5,11;31349621,35;20553722,75;52846630,77
"410850 General Carneiro";14039;5,77;390,43;58,98;3,09;7,22;3,51;2062749,93;3326325,98;5481302,35
"410855 Godoy Moreira";3315;2,53;846,40;46,64;3,09;21,14;9,71;688021,63;2080780,47;2805822,08
"410860 Goioerê";29743;13,68;470,33;25,54;1,61;61,42;2,52;6496428,17;7804224,26;13988880,80
"410865 Goioxim";7590;3,69;470,62;28,57;3,20;25,66;22,02;1255132,91;2010557,71;3572014,69
"410870 Grandes Rios";6515;0,61;597,56;58,94;0,00;11,62;13,39;1055838,25;2835572,90;3893121,30
"410880 Guaíra";32190;12,31;386,97;56,02;0,00;7,20;19,45;3287921,84;8071308,09;12456424,95
"410890 Guairaçá";6468;5,56;688,24;59,41;2,63;20,02;1,11;1265646,23;2944873,22;4451540,55
"410895 Guamiranga";8343;4,61;598,40;61,27;3,22;4,23;19,67;1680917,37;2954030,45;4992441,95
"410900 Guapirama";3968;2,61;747,85;49,07;8,11;21,23;3,39;610307,85;2358304,13;2967451,70
"410910 Guaporema";2289;1,88;827,76;43,07;20,58;16,18;0,08;363227,64;1624846,09;1894733,16
"410920 Guaraci";5373;3,97;610,29;49,51;0,00;29,45;2,39;656302,78;2702267,74;3279082,22
"410930 Guaraniaçu";14372;9,13;508,78;57,16;3,01;19,55;1,03;1653185,47;5510361,83;7312234,36
"410940 Guarapuava";175779;18,36;335,27;76,06;1,06;11,13;2,11;15959894,82;31410187,66;58934119,03
"410950 Guaraqueçaba";8012;4,36;458,59;39,65;0,00;39,88;4,23;1535855,23;2424548,08;3674207,21
"410960 Guaratuba";34338;32,99;577,93;68,75;0,00;3,55;2,01;3869728,96;16203123,33;19845047,18
"410965 Honório Serpa";5902;3,17;862,33;33,03;2,16;33,99;22,27;1506792,18;2712670,52;5089493,54
"410970 Ibaiti";30242;7,14;491,94;38,22;5,01;33,53;2,27;5208565,26;9819685,65;14877098,38
"410975 Ibema";6306;12,37;447,20;44,76;7,14;31,15;1,47;635115,67;2303135,48;2820023,44
"410980 Ibiporã";51255;13,40;474,37;64,99;3,23;18,93;7,65;8011407,82;17995652,26;24313735,00
"410990 Icaraíma";8809;6,16;602,45;38,82;0,00;24,09;15,75;2720993,09;2537570,47;5306972,42
"411000 Iguaraçu";4205;9,80;1002,31;38,44;5,29;17,42;27,79;1103912,85;2628427,65;4214706,21
"411005 Iguatu";2299;1,78;933,64;39,14;0,00;24,20;10,34;783375,08;1363052,46;2146427,54
"411007 Imbaú";12087;11,46;359,76;58,26;0,20;29,38;0,26;1097552,02;3180058,52;4348408,59
"411010 Imbituva";30359;8,89;444,07;59,93;4,56;15,17;4,94;3234181,13;10408870,26;13481445,36
"411020 Inácio Martins";11282;2,78;450,01;54,55;0,16;16,85;4,71;1027670,46;3929769,06;5077028,14
"411030 Inajá";3100;0,80;691,50;37,65;0,71;40,10;6,34;305712,40;1682372,14;2143662,63
"411040 Indianópolis";4456;3,05;766,77;55,41;4,77;18,85;10,08;1047225,75;2503490,63;3416706,80
"411050 Ipiranga";14809;8,68;516,52;43,11;4,86;31,87;8,79;2055392,52;5249451,92;7649128,56
"411060 Iporã";15078;9,37;467,05;45,50;2,62;28,79;1,72;2637288,58;4643348,71;7042233,32
"411065 Iracema do Oeste";2564;1,67;687,59;50,59;0,00;20,35;0,71;431054,51;1337385,91;1762990,96
"411070 Irati";58957;13,95;271,38;59,70;3,50;16,04;1,99;4275085,99;12636206,64;15999606,89
"411080 Iretama";10773;6,65;504,25;33,71;5,01;32,38;5,66;1987706,40;3814345,37;5432293,14
"411090 Itaguajé";4659;4,58;698,36;31,58;10,41;27,39;14,36;795372,89;2458490,65;3253650,64
"411095 Itaipulândia";9869;2,47;1256,29;8,79;5,48;68,63;1,53;1114724,29;3329225,80;12398360,51
"411100 Itambaracá";6887;3,60;321,15;53,84;5,30;24,98;0,09;730125,52;1652159,45;2211765,78
"411110 Itambé";6173;5,45;658,62;46,69;3,69;28,75;6,38;896957,16;3130058,30;4065646,80
"411120 Itapejara d'Oeste";11211;4,51;531,45;32,72;0,09;36,15;1,41;1382532,93;4764818,60;5958033,29
"411125 Itaperuçu";25974;5,52;265,25;33,15;2,20;50,49;2,30;3026184,52;4009159,93;6889689,49
"411130 Itaúna do Sul";3476;3,08;786,76;62,17;2,13;15,24;1,12;658501,94;2071922,29;2734766,69
"411140 Ivaí";13451;3,87;276,64;36,52;1,66;55,42;0,88;1193976,54;2810278,25;3721050,95
"411150 Ivaiporã";32699;12,29;303,73;39,04;7,04;37,56;7,50;2788967,98;7480726,86;9931534,37
"411155 Ivaté";7901;3,65;508,42;37,67;2,95;35,69;3,27;738192,38;3271658,27;4016989,86
"411160 Ivatuba";3159;4,57;815,64;55,78;2,92;29,91;1,44;542942,71;2033990,05;2576593,68
"411170 Jaboti";5135;3,18;730,11;43,29;0,00;26,18;7,15;1214752,99;2290968,37;3749119,14
"411180 Jacarezinho";40221;15,75;319,16;60,91;0,00;11,64;3,32;3972565,18;8707566,95;12836864,31
"411190 Jaguapitã";12939;6,53;810,98;55,89;0,00;20,12;8,42;2303553,09;7991702,97;10493221,18
"411200 Jaguariaíva";34096;15,43;427,85;54,90;4,00;19,34;9,56;4109584,41;8475952,48;14588121,75
"411210 Jandaia do Sul";21057;14,33;429,47;58,79;4,17;13,30;2,05;2716137,27;6858742,76;9043386,34
"411220 Janiópolis";6341;6,02;653,78;46,29;3,49;28,68;9,21;1272643,92;2783328,39;4145593,88
"411230 Japira";5058;6,61;616,60;39,23;0,00;12,47;5,61;1344953,61;1620620,32;3118785,64
"411240 Japurá";9020;5,76;404,24;48,24;7,62;27,15;0,44;838517,33;2867384,70;3646283,99
"411250 Jardim Alegre";12371;1,88;424,13;63,67;0,00;5,80;3,19;2933024,87;2156009,47;5246935,81
"411260 Jardim Olinda";1424;2,69;1758,51;32,97;7,13;29,41;17,92;839475,85;1376795,76;2504119,76
"411270 Jataizinho";12387;9,68;342,33;48,17;8,50;28,83;1,41;1563701,89;2593761,69;4240476,55
"411275 Jesuítas";9072;8,54;480,19;47,96;0,00;28,54;1,35;690310,56;3731931,03;4356283,66
"411280 Joaquim Távora";11347;7,98;492,52;32,85;7,51;28,52;2,52;1050895,61;4254979,44;5588577,29
"411290 Jundiaí do Sul";3483;2,73;599,12;36,91;10,32;31,66;10,55;530344,95;1556402,72;2086747,67
"411295 Juranda";7755;7,92;561,83;35,75;16,22;39,69;2,18;1647213,07;3092024,91;4357006,82
"411300 Jussara";6897;6,97;692,50;41,08;13,90;33,26;2,89;1040642,22;3736149,85;4776175,04
"411310 Kaloré";4511;3,71;811,77;41,26;0,14;10,79;22,13;1383131,82;2156005,37;3661888,67
"411320 Lapa";47023;11,60;469,20;58,01;2,75;27,47;2,70;5581946,74;15977575,75;22062971,81
"411325 Laranjal";6384;2,88;402,19;27,87;4,75;21,60;10,86;1186115,99;1524955,71;2567608,91
"411330 Laranjeiras do Sul";31936;9,48;352,78;56,14;3,45;18,49;6,87;4904937,67;6508198,09;11266414,66
"411340 Leópolis";4200;3,57;795,66;37,79;2,86;20,32;26,59;1045148,76;1974686,24;3341786,96
"411342 Lidianópolis";3891;2,02;620,92;49,03;0,00;28,27;0,29;577290,07;1819650,80;2415999,54
"411345 Lindoeste";5309;2,73;653,39;44,45;2,15;28,31;8,27;757120,15;2480162,73;3468822,96
"411350 Loanda";22288;14,19;420,10;71,79;2,92;15,13;0,38;2836676,43;7165546,99;9363184,24
"411360 Lobato";4626;4,98;687,75;44,62;0,00;29,82;4,37;892708,19;2446012,92;3181552,17
"411370 Londrina";537566;30,79;749,57;44,81;1,62;43,10;1,47;226516576,04;172983675,76;402945997,90
"411373 Luiziana";7487;3,56;599,19;45,52;8,71;14,85;19,36;1007304,98;2750897,77;4486122,25
"411375 Lunardelli";5193;2,52;697,62;31,35;1,42;29,54;26,59;890259,22;2046194,77;3622753,12
"411380 Lupionópolis";4805;4,44;728,70;62,28;3,64;18,60;2,72;883785,26;2626618,21;3501424,13
"411390 Mallet";13475;7,53;354,17;48,05;2,09;5,04;6,19;1115002,26;3861685,96;4772483,00
"411400 Mamborê";14095;10,34;571,90;44,01;4,36;33,87;2,39;2194703,08;5984957,24;8060958,60
"411410 Mandaguaçu";21156;12,45;339,62;56,10;5,82;21,47;4,88;1735754,84;5945899,38;7185047,77
"411420 Mandaguari";34006;15,83;429,60;60,18;5,91;20,64;3,05;6877736,46;7752239,24;14609019,54
"411430 Mandirituba";24112;9,07;510,66;59,71;4,13;16,36;8,50;2533869,38;8972621,05;12313022,29
"411435 Manfrinópolis";3053;2,19;765,92;40,93;7,09;28,31;8,09;953349,55;1584917,11;2338363,40
"411440 Mangueirinha";17402;4,63;509,92;31,80;0,02;44,35;5,63;2218864,69;6563972,41;8873603,69
"411450 Manoel Ribas";13610;5,04;468,43;51,92;2,30;14,79;7,71;1986269,49;3362177,23;6375312,27
"411460 Marechal Cândido Rondon";49773;12,49;396,86;34,60;5,13;37,66;7,96;2916990,84;17019213,46;19752705,87
"411470 Maria Helena";6034;4,26;651,78;27,28;2,51;25,14;26,81;1043247,59;2269094,15;3932827,60
"411480 Marialva";33794;14,57;375,57;70,64;2,79;13,32;2,82;3459011,01;9075488,63;12692005,30
"411490 Marilândia do Sul";9088;11,31;573,01;40,25;0,00;28,88;6,02;1355234,34;3655306,58;5207536,21
"411500 Marilena";7100;8,76;573,30;53,57;3,62;13,84;5,68;1356184,50;2756242,40;4070416,49
"411510 Mariluz";10526;9,86;499,90;41,39;5,40;26,41;11,80;2005576,20;3350900,59;5261983,05
"411520 Maringá";385753;29,89;729,96;42,42;1,62;43,05;4,40;175938634,93;99508752,71;281582926,97
"411530 Mariópolis";6529;3,91;654,72;33,38;0,19;27,01;15,97;742715,45;3270198,58;4274671,71
"411535 Maripá";5810;5,57;640,09;47,88;4,96;22,92;4,80;657117,42;3131080,35;3718920,28
"411540 Marmeleiro";14397;8,56;535,11;47,93;5,17;32,74;3,14;2718624,75;4956115,11;7703971,68
"411545 Marquinho";4965;6,16;482,84;30,10;0,00;27,90;1,70;905674,28;1681095,66;2397306,53
"411550 Marumbi";4745;3,92;572,34;51,56;3,86;25,41;1,93;809375,07;1743323,07;2715734,55
"411560 Matelândia";17026;6,73;437,79;29,67;7,05;36,53;3,33;2421627,72;4912696,87;7453753,58
"411570 Matinhos";31690;35,86;539,31;100,00;0,00;0,00;0,00;2848135,31;14611603,89;17090838,13
"411573 Mato Rico";3765;1,30;693,84;41,81;4,19;13,21;6,50;715653,46;1971029,26;2612320,27
"411575 Mauá da Serra";9355;14,71;436,48;56,90;8,31;13,81;3,93;1090465,82;3391406,93;4083258,74
"411580 Medianeira";44149;17,65;432,31;35,08;2,63;45,72;5,04;6424798,40;14040453,67;19086250,82
"411585 Mercedes";5316;3,25;726,94;37,41;4,89;33,25;3,23;747980,51;3202559,37;3864403,98
"411590 Mirador";2355;3,34;1020,37;46,74;14,15;18,85;1,82;433079,44;1994122,33;2402967,43
"411600 Miraselva";1896;2,82;1244,82;45,11;5,86;30,51;4,60;496903,83;1852174,39;2360178,87
"411605 Missal";10813;5,85;694,59;43,66;2,34;29,68;10,94;2061603,24;3612210,87;7510640,11
"411610 Moreira Sales";12800;9,21;492,19;45,42;3,87;27,01;6,57;2643172,45;5137594,06;6300061,84
"411620 Morretes";16325;21,40;488,70;44,88;3,00;32,32;6,58;1393196,38;6316326,33;7978011,15
"411630 Munhoz de Melo";3857;2,96;699,21;41,78;2,18;36,14;6,97;793096,42;1829993,80;2696844,73
"411640 Nossa Senhora das Graças";4053;2,00;643,87;39,53;16,68;35,60;1,28;528026,36;1943100,68;2609609,74
"411650 Nova Aliança do Ivaí";1500;0,98;1051,76;45,71;9,69;18,68;2,37;420591,47;1434678,87;1577645,05
"411660 Nova América da Colina";3560;3,00;694,44;42,89;0,00;24,43;9,23;345477,41;2002251,53;2472223,98
"411670 Nova Aurora";11786;7,69;518,14;33,88;10,51;33,55;6,19;1590985,95;4698082,38;6106740,36
"411680 Nova Cantu";7023;2,53;441,35;28,70;4,37;43,97;10,15;849739,72;1975024,63;3099633,76
"411690 Nova Esperança";27678;11,91;413,23;51,43;3,66;27,01;4,71;3768638,96;7478032,88;11437277,40
"411695 Nova Esperança do Sudoeste";5218;4,66;706,90;61,17;3,29;19,96;7,10;1024038,12;2259119,47;3688616,22
"411700 Nova Fátima";8363;7,39;400,52;34,89;0,78;37,38;5,68;881819,21;2313716,58;3349526,51
"411705 Nova Laranjeiras";12010;6,28;486,43;36,93;2,90;32,02;15,11;2020289,07;2961710,04;5842038,27
"411710 Nova Londrina";13452;12,61;506,15;52,07;0,00;13,66;7,81;2431209,90;4858957,42;6808693,29
"411720 Nova Olímpia";5733;3,69;751,06;28,57;11,93;42,59;7,40;1004424,13;2965855,68;4305821,30
"411725 Nova Prata do Iguaçu";10698;5,17;520,92;51,29;0,30;27,19;3,32;1590248,17;3314547,76;5572750,30
"411721 Nova Santa Bárbara";4106;3,12;590,30;55,83;2,81;18,97;2,29;599311,41;1906352,98;2423789,93
"411722 Nova Santa Rosa";7994;6,15;474,22;46,07;6,16;24,80;3,91;817039,05;3305015,35;3790878,63
"411727 Nova Tebas";7100;4,39;538,67;53,34;0,91;25,99;5,89;2252816,50;2064262,52;3824558,74
"411729 Novo Itacolomi";2906;2,98;775,97;39,26;10,09;31,47;4,08;459186,17;1766366,82;2254962,20
"411730 Ortigueira";23646;18,96;342,07;62,62;0,00;19,59;3,97;2587690,36;5684201,29;8088675,62
"411740 Ourizona";3482;2,85;809,79;41,01;0,00;32,95;1,75;572869,39;2256656,94;2819690,67
"411745 Ouro Verde do Oeste";5927;4,73;490,24;52,48;0,37;10,19;3,01;462654,01;2442908,91;2905666,76
"411750 Paiçandu";38385;11,83;314,87;45,22;3,15;21,65;9,78;3246495,49;8082994,32;12086329,32
"411760 Palmas";46294;9,01;380,99;13,74;3,63;53,10;1,99;7669654,05;9949451,18;17637531,82
"411770 Palmeira";33469;14,36;405,90;65,12;6,03;9,07;1,80;3870906,36;10853866,43;13584903,65
"411780 Palmital";14780;5,65;322,94;54,16;2,81;17,06;0,75;1807578,30;2987907,33;4773011,92
"411790 Palotina";30327;13,60;515,67;76,67;2,80;4,81;1,77;5349500,98;10829487,30;15638871,10
"411800 Paraíso do Norte";12661;5,99;437,57;44,67;6,84;16,92;17,82;1913334,50;2722061,01;5540073,82
"411810 Paranacity";10863;5,74;545,29;44,32;1,70;40,86;2,24;944222,41;5117302,25;5923527,64
"411820 Paranaguá";148232;33,12;310,12;66,34;0,00;9,82;3,87;13622437,59;31358378,28;45969255,37
"411830 Paranapoema";2980;2,81;833,70;40,04;7,03;32,79;6,90;666740,55;1269971,44;2484420,70
"411840 Paranavaí";85643;18,13;433,93;65,10;2,92;6,55;6,71;10264629,26;26541051,85;37162777,98
"411845 Pato Bragado";5170;3,08;922,40;44,04;11,63;23,40;6,66;839030,18;4056885,66;4768823,37
